1e+06	10.1126814239673	-0.346389408050206
794328.234724282	10.1354989564748	-0.416432681361774
630957.344480193	10.1629432787987	-0.500634756872877
501187.233627272	10.1959553950055	-0.601855684622474
398107.170553497	10.2356689399766	-0.723532318407301
316227.766016838	10.2834501634438	-0.869794231375622
251188.643150958	10.3409464546488	-1.04560274126268
199526.231496888	10.4101453356541	-1.25691756891823
158489.319246111	10.4934463296487	-1.51089650096169
125892.541179417	10.5937487242774	-1.81613441523299
1e+05	10.7145590431059	-2.18294917058519
79432.8234724282	10.8601230707854	-2.62372317127238
63095.7344480193	11.0355886312352	-3.15331089406464
50118.7233627273	11.2472071054237	-3.78952430305675
39810.7170553497	11.5025840499234	-4.55370983953229
31622.7766016838	11.8109924499622	-5.47143249061359
25118.8643150958	12.1837663988577	-6.5732841777629
19952.6231496888	12.6347987301417	-7.89583513425142
15848.9319246111	13.1811738653347	-9.48274767701005
12589.2541179417	13.8439775779665	-11.386071203983
10000	14.6493394230332	-13.667734379826
7943.28234724281	15.6297823899717	-16.4012437683788
6309.57344480193	16.8259792884877	-19.6735852373982
5011.87233627272	18.2890479937412	-23.5873016255402
3981.07170553497	20.0835593536252	-28.2626818437173
3162.27766016838	22.2914829292258	-33.8399344271028
2511.88643150958	25.0173553705674	-40.4811202912651
1995.26231496888	28.3950181211937	-48.3714675829364
1584.89319246111	32.5963201477698	-57.7194622502802
1258.92541179417	37.8421853237492	-68.7547714260149
1000	44.4163410494089	-81.7225811617418
794.328234724281	52.6816845436922	-96.8722952792817
630.957344480193	63.0985454087844	-114.437772195237
501.187233627272	76.2427214703766	-134.605507609514
398.107170553497	92.8187922979551	-157.466771892392
316.227766016838	113.660598006798	-182.950459601328
251.188643150958	139.706099024491	-210.736653944272
199.526231496888	171.929463732865	-240.158475805934
158.489319246111	211.21268544602	-270.113085516295
125.892541179417	258.148428144403	-299.020365981493
100	312.791679013304	-324.882003547889
79.4328234724281	374.419887110539	-345.48821540865
63.0957344480193	441.402082121814	-358.776689275927
50.1187233627273	511.280654983291	-363.269704194271
39.8107170553497	581.103947543468	-358.440747864927
31.6227766016838	647.930037936192	-344.85514957723
25.1188643150958	709.327012346806	-324.019282370063
19.9526231496888	763.697060729276	-298.008395769428
15.8489319246111	810.349233663761	-269.03005916715
12.5892541179417	849.362610388038	-239.070002480782
10	881.344552601235	-209.691230752612
7.94328234724281	907.18345971225	-181.979553783254
6.30957344480193	927.854022790997	-156.587511827806
5.01187233627271	944.291287905393	-133.824271436884
3.98107170553497	957.324628693534	-113.753617909759
3.16227766016838	967.653818590349	-96.2797595583155
2.51188643150958	975.850170988234	-81.213745939722
1.99526231496888	982.370141202384	-68.3206795509843
1.58489319246111	987.573431513229	-57.3510245962057
1.25892541179417	991.741211026309	-48.0600033202363
1	995.092392999357	-40.2186472997571
0.79432823472428	997.797264145303	-33.6192974915856
0.630957344480193	999.988459634218	-28.0775804253095
0.501187233627271	1001.76958708577	-23.4322589443811
0.398107170553497	1003.22190042168	-19.543885895927
0.316227766016838	1004.40941801642	-16.2928571125351
0.251188643150958	1005.38282968225	-13.5772340737191
0.199526231496888	1006.18247502389	-11.3105571002911
0.158489319246111	1006.84061630093	-9.41977325772977
0.125892541179417	1007.3831779133	-7.84334204419109
0.1	1007.83108329729	-6.52954431121156
0.0794328234724281	1008.20128770821	-5.43499747418287
0.0630957344480193	1008.50758066414	-4.52336741855506
0.0501187233627271	1008.76121321285	-3.76426097868105
0.0398107170553497	1008.97139128543	-3.13228010437845
0.0316227766016838	1009.14566607534	-2.60621831825762
0.0251188643150958	1009.29024472898	-2.16838083744869
0.0199526231496888	1009.41023896155	-1.80401117824804
0.0158489319246111	1009.50986499935	-1.50080880573067
0.0125892541179417	1009.59260511075	-1.24852420665134
0.01	1009.66133863814	-1.03861952274888
0.00794328234724282	1009.71844867409	-0.863984513024868
0.00630957344480192	1009.76590918462	-0.718699085361722
0.00501187233627272	1009.80535636001	-0.597834940397248
0.00398107170553497	1009.83814718811	-0.497290007586547
0.00316227766016838	1009.86540763683	-0.413650335829063
0.00251188643150958	1009.88807235855	-0.344074943396659
0.00199526231496887	1009.90691745701	-0.286199849850154
0.00158489319246111	1009.92258756306	-0.238058121701917
0.00125892541179417	1009.93561823147	-0.198013278379349
0.001	1009.94645448423	-0.164703838879622
